[('white', 'JJ'), ('ball', 'NN')]
Color:      white
Shape:      ball
1
         5475630 function calls (5471395 primitive calls) in 1.842 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 chart.py:844(ChartRuleI)
        1    0.000    0.000    0.000    0.000 chart.py:890(AbstractChartRule)
        1    0.000    0.000    0.000    0.000 chart.py:944(FundamentalRule)
        1    0.000    0.000    0.000    0.000 chart.py:97(BinaryCombinatorRule)
        1    0.000    0.000    0.000    0.000 chart.py:972(SingleEdgeFundamentalRule)
        1    0.000    0.000    0.000    0.000 chasen.py:18(ChasenCorpusReader)
        1    0.000    0.000    0.000    0.000 chasen.py:60(ChasenCorpusView)
        1    0.000    0.000    0.000    0.000 chasen.py:8(<module>)
        1    0.003    0.003    0.003    0.003 chebyshev.py:87(<module>)
        1    0.000    0.000    0.000    0.000 childes.py:11(<module>)
        1    0.000    0.000    0.000    0.000 childes.py:28(CHILDESCorpusReader)
        1    0.000    0.000    0.000    0.000 chomsky.py:14(<module>)
        1    0.000    0.000    0.001    0.001 chunked.py:12(<module>)
        1    0.000    0.000    0.000    0.000 chunked.py:157(ChunkedCorpusView)
        1    0.000    0.000    0.000    0.000 chunked.py:25(ChunkedCorpusReader)
        1    0.000    0.000    0.000    0.000 cmd.py:46(<module>)
        1    0.000    0.000    0.000    0.000 cmd.py:55(Cmd)
        1    0.000    0.000    0.000    0.000 cmudict.py:46(<module>)
        1    0.000    0.000    0.000    0.000 cmudict.py:56(CMUDictCorpusReader)
        2    0.000    0.000    0.000    0.000 codecs.py:77(__new__)
        1    0.000    0.000    0.000    0.000 collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:26(OrderedDict)
       11    0.003    0.000    0.004    0.000 collections.py:288(namedtuple)
      426    0.000    0.000    0.000    0.000 collections.py:329(<genexpr>)
       54    0.000    0.000    0.000    0.000 collections.py:353(<genexpr>)
       54    0.000    0.000    0.000    0.000 collections.py:355(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:387(Counter)
        1    0.000    0.000    0.000    0.000 collocations.py:138(BigramCollocationFinder)
        1    0.000    0.000    0.000    0.000 collocations.py:188(TrigramCollocationFinder)
        1    0.001    0.001    0.017    0.017 collocations.py:25(<module>)
        1    0.000    0.000    0.000    0.000 collocations.py:258(QuadgramCollocationFinder)
        1    0.000    0.000    0.000    0.000 collocations.py:43(AbstractCollocationFinder)
        1    0.000    0.000    0.000    0.000 combinator.py:136(UndirectedComposition)
        1    0.000    0.000    0.000    0.000 combinator.py:16(UndirectedBinaryCombinator)
        1    0.000    0.000    0.000    0.000 combinator.py:197(UndirectedSubstitution)
        1    0.000    0.000    0.000    0.000 combinator.py:255(UndirectedTypeRaise)
        1    0.000    0.000    0.000    0.000 combinator.py:33(DirectedBinaryCombinator)
        1    0.000    0.000    0.000    0.000 combinator.py:46(ForwardCombinator)
        4    0.000    0.000    0.000    0.000 combinator.py:54(__init__)
        1    0.000    0.000    0.000    0.000 combinator.py:70(BackwardCombinator)
        5    0.000    0.000    0.000    0.000 combinator.py:75(__init__)
        1    0.000    0.000    0.001    0.001 combinator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 combinator.py:90(UndirectedFunctionApplication)
        1    0.000    0.000    0.001    0.001 comparative_sents.py:35(<module>)
        1    0.000    0.000    0.000    0.000 comparative_sents.py:50(Comparison)
        1    0.000    0.000    0.000    0.000 comparative_sents.py:78(ComparativeSentencesCorpusReader)
        1    0.000    0.000    0.000    0.000 compat.py:108(TkinterPackage)
        1    0.000    0.000    0.003    0.003 compat.py:109(__init__)
       86    0.000    0.000    0.000    0.000 compat.py:113(__getattr__)
        1    0.000    0.000    0.000    0.000 compat.py:116(TkinterLoader)
        1    0.000    0.000    0.000    0.000 compat.py:117(__init__)
      448    0.000    0.000    0.000    0.000 compat.py:126(find_module)
        4    0.000    0.000    0.004    0.001 compat.py:132(load_module)
        1    0.000    0.000    0.000    0.000 compat.py:149(UTC)
        1    0.000    0.000    0.000    0.000 compat.py:170(UnicodeWriter)
        1    0.000    0.000    0.000    0.000 compat.py:207(TemporaryDirectory)
        2    0.000    0.000    0.000    0.000 compat.py:547(add_py3_data)
        6    0.000    0.000    0.000    0.000 compat.py:561(py3_data)
        2    0.000    0.000    0.000    0.000 compat.py:562(_decorator)
      167    0.001    0.000    0.004    0.000 compat.py:599(python_2_unicode_compatible)
      151    0.000    0.000    0.001    0.000 compat.py:657(_transliterated)
      290    0.000    0.000    0.001    0.000 compat.py:669(_7bit)
      334    0.000    0.000    0.000    0.000 compat.py:682(_was_fixed)
        1    0.001    0.001    0.008    0.008 compat.py:9(<module>)
        1    0.000    0.000    0.000    0.000 confusionmatrix.py:12(ConfusionMatrix)
        1    0.000    0.000    0.000    0.000 confusionmatrix.py:8(<module>)
        1    0.000    0.000    0.000    0.000 conll.py:11(<module>)
        1    0.000    0.000    0.000    0.000 conll.py:27(ConllCorpusReader)
        1    0.000    0.000    0.000    0.000 conll.py:373(ConllSRLInstance)
        1    0.000    0.000    0.000    0.000 conll.py:443(ConllSRLInstanceList)
        1    0.000    0.000    0.000    0.000 conll.py:511(ConllChunkCorpusReader)
       13    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
       14    0.000    0.000    0.000    0.000 copy.py:66(copy)
        1    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        1    0.000    0.000    0.000    0.000 copy_reg.py:27(constructor)
        1    0.000    0.000    0.000    0.000 core.py:1032(_DomainedBinaryOperation)
        6    0.000    0.000    0.000    0.000 core.py:1052(__init__)
       40    0.000    0.000    0.000    0.000 core.py:109(get_object_signature)
        1    0.000    0.000    0.000    0.000 core.py:128(MAError)
        1    0.000    0.000    0.000    0.000 core.py:131(MaskError)
        1    0.000    0.000    0.001    0.001 core.py:21(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2250(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2255(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2399(_arraymethod)
        9    0.000    0.000    0.000    0.000 core.py:2428(__init__)
        9    0.000    0.000    0.000    0.000 core.py:2434(getdoc)
        4    0.000    0.000    0.000    0.000 core.py:2441(__get__)
        1    0.000    0.000    0.000    0.000 core.py:2469(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2572(MaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:5564(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:5761(MaskedConstant)
        1    0.000    0.000    0.000    0.000 core.py:5767(__new__)
        1    0.000    0.000    0.000    0.000 core.py:5770(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:5871(_extrema_operation)
        1    0.000    0.000    0.000    0.000 core.py:5926(_minimum_operation)
        1    0.000    0.000    0.000    0.000 core.py:5928(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5938(_maximum_operation)
        1    0.000    0.000    0.000    0.000 core.py:5940(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5982(_frommethod)
       23    0.000    0.000    0.000    0.000 core.py:5992(__init__)
       23    0.000    0.000    0.000    0.000 core.py:5997(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:7187(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:7199(__init__)
        8    0.000    0.000    0.000    0.000 core.py:7204(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:729(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:737(__init__)
        1    0.000    0.000    0.000    0.000 core.py:751(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:757(__init__)
        1    0.000    0.000    0.000    0.000 core.py:767(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:769(__init__)
        1    0.000    0.000    0.000    0.000 core.py:782(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:784(__init__)
        1    0.000    0.000    0.000    0.000 core.py:794(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:796(__init__)
        1    0.000    0.000    0.000    0.000 core.py:805(_MaskedUnaryOperation)
       27    0.000    0.000    0.000    0.000 core.py:822(__init__)
        1    0.000    0.000    0.000    0.000 core.py:883(_MaskedBinaryOperation)
       18    0.000    0.000    0.000    0.000 core.py:902(__init__)
        4    0.000    0.000    0.000    0.000 core.py:92(doc_note)
        1    0.000    0.000    0.000    0.000 crf.py:11(<module>)
        1    0.000    0.000    0.000    0.000 crf.py:23(CRFTagger)
        1    0.000    0.000    0.000    0.000 crubadan.py:20(<module>)
        1    0.000    0.000    0.000    0.000 crubadan.py:31(CrubadanCorpusReader)
        1    0.000    0.000    0.000    0.000 csv.py:127(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:166(Sniffer)
        1    0.000    0.000    0.000    0.000 csv.py:26(Dialect)
        1    0.000    0.000    0.000    0.000 csv.py:4(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 csv.py:67(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:158(_ndptr)
       12    0.001    0.000    0.001    0.000 ctypeslib.py:311(prep_simple)
        1    0.000    0.000    0.002    0.002 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.000    0.000 data.py:1001(SeekableUnicodeStreamReader)
        1    0.000    0.000    0.000    0.000 data.py:193(normalize_resource_name)
        1    0.000    0.000    0.000    0.000 data.py:244(PathPointer)
        1    0.000    0.000    0.000    0.000 data.py:285(FileSystemPathPointer)
        1    0.000    0.000    0.000    0.000 data.py:290(__init__)
        1    0.001    0.001    0.002    0.002 data.py:32(<module>)
        1    0.000    0.000    0.000    0.000 data.py:330(__str__)
        1    0.000    0.000    0.000    0.000 data.py:334(BufferedGzipFile)
        1    0.000    0.000    0.000    0.000 data.py:435(GzipFileSystemPathPointer)
        1    0.000    0.000    0.000    0.000 data.py:449(ZipFilePathPointer)
        1    0.000    0.000    0.001    0.001 data.py:538(find)
        1    0.000    0.000    0.000    0.000 data.py:929(LazyLoader)
        1    0.000    0.000    0.000    0.000 data.py:931(__init__)
        1    0.000    0.000    0.000    0.000 data.py:960(OpenOnDemandZipFile)
        1    0.000    0.000    0.000    0.000 decisiontree.py:12(<module>)
        1    0.000    0.000    0.000    0.000 decisiontree.py:21(DecisionTreeClassifier)
        1    0.000    0.000    0.000    0.000 decoder.py:17(_floatconstants)
        1    0.000    0.000    0.001    0.001 decoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:274(JSONDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:304(__init__)
        1    0.000    0.000    0.000    0.000 decorators.py:131(decorator)
        1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
        1    0.000    0.000    0.000    0.000 decorators.py:32(getinfo)
        1    0.000    0.000    0.000    0.000 decorators.py:7(<module>)
        1    0.000    0.000    0.000    0.000 decorators.py:82(update_wrapper)
        1    0.000    0.000    0.000    0.000 defchararray.py:1668(chararray)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:206(matrix)
        1    0.000    0.000    0.000    0.000 dependency.py:10(<module>)
        1    0.000    0.000    0.000    0.000 dependency.py:18(DependencyCorpusReader)
        1    0.000    0.000    0.000    0.000 dependency.py:65(DependencyCorpusView)
        1    0.000    0.000    0.000    0.000 dependencygraph.py:15(<module>)
        1    0.000    0.000    0.000    0.000 dependencygraph.py:33(DependencyGraph)
        1    0.000    0.000    0.000    0.000 dependencygraph.py:548(DependencyGraphError)
        1    0.000    0.000    0.000    0.000 difflib.py:1670(HtmlDiff)
        1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:764(Differ)
        1    0.000    0.000    0.000    0.000 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 discourse.py:104(CfgReadingCommand)
        1    0.000    0.000    0.000    0.000 discourse.py:129(DrtGlueReadingCommand)
        1    0.000    0.000    0.000    0.000 discourse.py:164(DiscourseTester)
        1    0.000    0.000    0.001    0.001 discourse.py:44(<module>)
        1    0.000    0.000    0.000    0.000 discourse.py:63(ReadingCommand)
        1    0.000    0.000    0.000    0.000 dispersion.py:10(<module>)
        1    0.001    0.001    0.047    0.047 dist.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dist.py:101(DDist)
       13    0.000    0.000    0.000    0.000 dist.py:105(__init__)
       13    0.000    0.000    0.000    0.000 dist.py:113(update)
       13    0.000    0.000    0.000    0.000 dist.py:116(computeMPE)
       54    0.000    0.000    0.000    0.000 dist.py:136(prob)
       15    0.000    0.000    0.000    0.000 dist.py:154(support)
        1    0.000    0.000    0.000    0.000 dist.py:17(DiscreteDist)
        1    0.000    0.000    0.000    0.000 dist.py:285(UniformDist)
        1    0.000    0.000    0.000    0.000 dist.py:293(MixtureDist)
        3    0.000    0.000    0.000    0.000 dist.py:385(JDist)
        3    0.000    0.000    0.000    0.000 dist.py:416(bayesEvidence)
        1    0.000    0.000    0.000    0.000 dist.py:433(GaussianDistribution)
        1    0.000    0.000    0.000    0.000 dist.py:490(LogNormalDistribution)
        1    0.000    0.000    0.000    0.000 dist.py:543(MultivariateGaussianDistribution)
        1    0.000    0.000    0.000    0.000 dist.py:717(GMU)
        3    0.000    0.000    0.000    0.000 dist.py:75(conditionOnVar)
        1    0.000    0.000    0.000    0.000 dist.py:834(ProductDistribution)
        1    0.000    0.000    0.000    0.000 dist.py:863(ProductGaussianDistribution)
        1    0.000    0.000    0.000    0.000 dist.py:871(ProductUniformDistribution)
        1    0.000    0.000    0.000    0.000 dist.py:877(CUniformDist)
        7    0.000    0.000    0.000    0.000 dist.py:945(removeElt)
        1    0.000    0.000    0.000    0.000 distance.py:20(<module>)
        1    0.000    0.000    0.000    0.000 downloader.py:1129(DownloaderGUI)
        1    0.000    0.000    0.000    0.000 downloader.py:1857(_DownloadThread)
        1    0.000    0.000    0.000    0.000 downloader.py:186(Package)
        1    0.000    0.000    0.000    0.000 downloader.py:268(Collection)
        1    0.000    0.000    0.000    0.000 downloader.py:312(DownloaderMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:315(StartCollectionMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:318(FinishCollectionMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:321(StartPackageMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:324(FinishPackageMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:327(StartDownloadMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:330(FinishDownloadMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:333(StartUnzipMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:336(FinishUnzipMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:339(UpToDateMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:342(StaleMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:345(ErrorMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:354(ProgressMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:357(SelectDownloadDirMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:365(Downloader)
        1    0.000    0.000    0.000    0.000 downloader.py:406(__init__)
        1    0.000    0.000    0.003    0.003 downloader.py:68(<module>)
        1    0.000    0.000    0.000    0.000 downloader.py:911(default_download_dir)
        1    0.000    0.000    0.000    0.000 downloader.py:980(DownloaderShell)
        1    0.000    0.000    0.000    0.000 drt.py:174(DrtExpression)
        1    0.000    0.000    0.000    0.000 drt.py:275(DRS)
        1    0.000    0.000    0.000    0.000 drt.py:35(DrtTokens)
        1    0.000    0.000    0.000    0.000 drt.py:497(DrtAbstractVariableExpression)
        1    0.000    0.000    0.000    0.000 drt.py:50(DrtParser)
        1    0.000    0.000    0.000    0.000 drt.py:513(DrtIndividualVariableExpression)
        1    0.000    0.000    0.000    0.000 drt.py:516(DrtFunctionVariableExpression)
        1    0.000    0.000    0.000    0.000 drt.py:519(DrtEventVariableExpression)
        1    0.000    0.000    0.000    0.000 drt.py:52(__init__)
        1    0.000    0.000    0.000    0.000 drt.py:522(DrtConstantExpression)
        1    0.000    0.000    0.000    0.000 drt.py:526(DrtProposition)
        1    0.000    0.000    0.000    0.000 drt.py:577(DrtNegatedExpression)
        1    0.000    0.000    0.000    0.000 drt.py:592(DrtLambdaExpression)
        1    0.000    0.000    0.000    0.000 drt.py:618(DrtBinaryExpression)
        1    0.000    0.000    0.000    0.000 drt.py:640(DrtBooleanExpression)
        1    0.000    0.000    0.000    0.000 drt.py:643(DrtOrExpression)
        1    0.000    0.000    0.000    0.000 drt.py:652(DrtEqualityExpression)
        1    0.000    0.000    0.000    0.000 drt.py:656(DrtConcatenation)
        1    0.000    0.000    0.000    0.000 drt.py:792(DrtApplicationExpression)
        1    0.000    0.000    0.004    0.004 drt.py:8(<module>)
        1    0.000    0.000    0.000    0.000 drt.py:819(PossibleAntecedents)
        1    0.000    0.000    0.000    0.000 drt.py:845(AnaphoraResolutionException)
        1    0.000    0.000    0.000    0.000 drt.py:921(DrsDrawer)
        1    0.000    0.000    0.000    0.000 earleychart.py:114(FeatureIncrementalChart)
        1    0.000    0.000    0.000    0.000 earleychart.py:161(CompleteFundamentalRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:173(CompleterRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:180(ScannerRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:187(PredictorRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:190(FilteredCompleteFundamentalRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:202(FeatureCompleteFundamentalRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:214(FeatureCompleterRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:217(FeatureScannerRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:220(FeaturePredictorRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:249(IncrementalChartParser)
        1    0.001    0.001    0.001    0.001 earleychart.py:27(<module>)
        1    0.000    0.000    0.000    0.000 earleychart.py:333(EarleyChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:338(IncrementalTopDownChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:342(IncrementalBottomUpChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:346(IncrementalBottomUpLeftCornerChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:350(IncrementalLeftCornerChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:379(FeatureIncrementalChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:391(FeatureEarleyChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:395(FeatureIncrementalTopDownChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:399(FeatureIncrementalBottomUpChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:403(FeatureIncrementalBottomUpLeftCornerChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:50(IncrementalChart)
        1    0.000    0.000    0.000    0.000 em.py:16(EMClusterer)
        1    0.000    0.000    0.000    0.000 em.py:7(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:101(__init__)
        1    0.000    0.000    0.001    0.001 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:70(JSONEncoder)
        1    0.000    0.000    0.000    0.000 erroranalysis.py:11(<module>)
        1    0.000    0.000    0.000    0.000 evaluate.py:14(DependencyEvaluator)
        1    0.001    0.001    0.002    0.002 evaluate.py:15(<module>)
        1    0.000    0.000    0.000    0.000 evaluate.py:223(Assignment)
        1    0.000    0.000    0.000    0.000 evaluate.py:34(Error)
        1    0.000    0.000    0.000    0.000 evaluate.py:352(Model)
        1    0.000    0.000    0.000    0.000 evaluate.py:36(Undefined)
        1    0.000    0.000    0.000    0.000 evaluate.py:9(<module>)
        1    0.000    0.000    0.000    0.000 evaluate.py:98(Valuation)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1419(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1431(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1485(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1501(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:224(_fromnxfunction)
        9    0.000    0.000    0.000    0.000 extras.py:241(__init__)
        9    0.000    0.000    0.000    0.000 extras.py:245(getdoc)
        1    0.000    0.000    0.000    0.000 featstruct.py:106(FeatStruct)
        1    0.000    0.000    0.000    0.000 featstruct.py:1242(_UnificationFailure)
        1    0.000    0.000    0.000    0.000 featstruct.py:1358(_UnificationFailureError)
        1    0.000    0.000    0.000    0.000 featstruct.py:1684(SubstituteBindingsSequence)
        1    0.000    0.000    0.000    0.000 featstruct.py:1703(FeatureValueTuple)
        1    0.000    0.000    0.000    0.000 featstruct.py:1716(FeatureValueSet)
        1    0.000    0.000    0.000    0.000 featstruct.py:1731(FeatureValueUnion)
        1    0.000    0.000    0.000    0.000 featstruct.py:1760(FeatureValueConcat)
        1    0.000    0.000    0.000    0.000 featstruct.py:1803(Feature)
        2    0.000    0.000    0.000    0.000 featstruct.py:1810(__init__)
        1    0.000    0.000    0.000    0.000 featstruct.py:1874(SlashFeature)
        1    0.000    0.000    0.000    0.000 featstruct.py:1878(RangeFeature)
        1    0.000    0.000    0.000    0.000 featstruct.py:1899(CustomFeatureValue)
        1    0.000    0.000    0.004    0.004 featstruct.py:1941(FeatStructReader)
       13    0.000    0.000    0.000    0.000 featstruct.py:553(_check_frozen)
        1    0.000    0.000    0.000    0.000 featstruct.py:572(FeatDict)
        1    0.000    0.000    0.000    0.000 featstruct.py:878(FeatList)
        1    0.000    0.000    0.013    0.013 featstruct.py:90(<module>)
        1    0.000    0.000    0.000    0.000 feature.py:11(<module>)
        1    0.000    0.000    0.000    0.000 feature.py:14(Feature)
        1    0.000    0.000    0.000    0.000 featurechart.py:13(<module>)
        1    0.000    0.000    0.000    0.000 featurechart.py:139(FeatureChart)
        1    0.000    0.000    0.000    0.000 featurechart.py:219(FeatureFundamentalRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:273(FeatureSingleEdgeFundamentalRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:303(FeatureTopDownInitRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:310(FeatureTopDownPredictRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:35(FeatureTreeEdge)
        1    0.000    0.000    0.000    0.000 featurechart.py:365(FeatureBottomUpPredictRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:377(FeatureBottomUpPredictCombineRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:401(FeatureEmptyPredictRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:427(FeatureChartParser)
        1    0.000    0.000    0.000    0.000 featurechart.py:439(FeatureTopDownChartParser)
        1    0.000    0.000    0.000    0.000 featurechart.py:443(FeatureBottomUpChartParser)
        1    0.000    0.000    0.000    0.000 featurechart.py:447(FeatureBottomUpLeftCornerChartParser)
        1    0.000    0.000    0.000    0.000 featurechart.py:456(InstantiateVarsChart)
        1    0.000    0.000    0.000    0.000 fftpack.py:32(<module>)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.001    0.001 format.py:136(<module>)
        1    0.000    0.000    0.000    0.000 framenet.py:260(FramenetError)
        1    0.000    0.000    0.000    0.000 framenet.py:264(AttrDict)
        1    0.000    0.000    0.000    0.000 framenet.py:343(Future)
        1    0.000    0.000    0.000    0.000 framenet.py:380(PrettyDict)
        1    0.000    0.000    0.000    0.000 framenet.py:402(PrettyList)
        1    0.000    0.000    0.000    0.000 framenet.py:428(PrettyLazyMap)
        1    0.000    0.000    0.000    0.000 framenet.py:451(FramenetCorpusReader)
        1    0.000    0.000    0.000    0.000 framenet.py:8(<module>)
        3    0.000    0.000    0.000    0.000 fromnumeric.py:1621(sum)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
        2    0.000    0.000    0.001    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:1405(vectorize)
      273    0.002    0.000    0.003    0.000 function_base.py:2945(add_newdoc)
      461    0.001    0.000    0.002    0.000 functools.py:17(update_wrapper)
       20    0.000    0.000    0.000    0.000 functools.py:39(wraps)
       16    0.000    0.000    0.000    0.000 functools.py:53(total_ordering)
        1    0.000    0.000    0.000    0.000 gaac.py:17(GAAClusterer)
        1    0.000    0.000    0.000    0.000 gaac.py:7(<module>)
        4    0.000    0.000    0.000    0.000 genericpath.py:15(exists)
        1    0.000    0.000    0.000    0.000 genericpath.py:26(isfile)
        1    0.000    0.000    0.000    0.000 genericpath.py:38(isdir)
        1    0.000    0.000    0.000    0.000 getlimits.py:194(iinfo)
        1    0.000    0.000    0.000    0.000 getlimits.py:24(finfo)
        2    0.000    0.000    0.000    0.000 getlimits.py:244(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:269(max)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
        1    0.000    0.000    0.000    0.000 glue.py:116(GlueDict)
        1    0.000    0.000    0.000    0.000 glue.py:31(GlueFormula)
        1    0.000    0.000    0.000    0.000 glue.py:432(Glue)
        1    0.000    0.000    0.000    0.000 glue.py:605(DrtGlueFormula)
        1    0.000    0.000    0.000    0.000 glue.py:632(DrtGlueDict)
        1    0.000    0.000    0.000    0.000 glue.py:636(DrtGlue)
        1    0.000    0.000    0.001    0.001 glue.py:8(<module>)
        1    0.000    0.000    0.000    0.000 grammar.py:1037(PCFG)
        2    0.000    0.000    0.001    0.001 grammar.py:1058(__init__)
       58    0.000    0.000    0.000    0.000 grammar.py:107(__init__)
        2    0.000    0.000    0.002    0.001 grammar.py:1087(fromstring)
       31    0.000    0.000    0.001    0.000 grammar.py:1168(_read_production)
        2    0.000    0.000    0.001    0.000 grammar.py:1227(read_grammar)
      164    0.000    0.000    0.000    0.000 grammar.py:127(__eq__)
       58    0.000    0.000    0.000    0.000 grammar.py:1283(standard_nonterm_parser)
      821    0.000    0.000    0.000    0.000 grammar.py:145(__hash__)
        1    0.000    0.000    0.000    0.000 grammar.py:199(FeatStructNonterminal)
       78    0.000    0.000    0.000    0.000 grammar.py:208(is_nonterminal)
       52    0.000    0.000    0.000    0.000 grammar.py:220(is_terminal)
        1    0.000    0.000    0.000    0.000 grammar.py:234(Production)
       40    0.000    0.000    0.000    0.000 grammar.py:256(__init__)
      162    0.000    0.000    0.000    0.000 grammar.py:272(lhs)
       40    0.000    0.000    0.000    0.000 grammar.py:280(rhs)
      175    0.000    0.000    0.000    0.000 grammar.py:288(__len__)
       22    0.000    0.000    0.000    0.000 grammar.py:296(is_nonlexical)
       58    0.000    0.000    0.000    0.000 grammar.py:302(<genexpr>)
       10    0.000    0.000    0.000    0.000 grammar.py:304(is_lexical)
        1    0.000    0.000    0.000    0.000 grammar.py:357(DependencyProduction)
        1    0.000    0.000    0.000    0.000 grammar.py:375(ProbabilisticProduction)
       40    0.000    0.000    0.000    0.000 grammar.py:387(__init__)
       25    0.000    0.000    0.000    0.000 grammar.py:413(__hash__)
        1    0.000    0.000    0.000    0.000 grammar.py:420(CFG)
        2    0.000    0.000    0.001    0.000 grammar.py:430(__init__)
       42    0.000    0.000    0.000    0.000 grammar.py:449(<genexpr>)
        2    0.000    0.000    0.000    0.000 grammar.py:455(_calculate_indexes)
